ID_CLIENT;DATE_ENTREE;NOM;PAYS;SEXE;AGE;MEMBRE_ACTIF
15750104;2015-01-01 00:00:00;Chan;Allemagne;H;43;No
15696859;2010-02-01 00:00:00;Oldham;France;H;45;No
15582847;2020-02-01 00:00:00;Yermakova;France;H;26;Yes
15565806;2011-01-01 00:00:00;Toosey;France;H;38;No
15655335;2019-04-01 00:00:00;Becher;France;H;36;No
15769308;2011-05-01 00:00:00;Herbert;Allemagne;F;36;No
15659355;2014-02-01 00:00:00;McKenzie;Espagne;H;32;Yes
15793949;2016-04-01 00:00:00;Cheng;France;F;48;No
15579262;2011-05-01 00:00:00;Shearston;France;H;41;No
15729238;2019-01-01 00:00:00;Peng;Allemagne;H;48;Yes
15604119;2013-05-01 00:00:00;Alderete;Espagne;H;35;No
15590177;2019-06-01 00:00:00;Chiedozie;France;F;44;Yes
15717893;2012-06-01 00:00:00;Briggs;Allemagne;H;36;No
15624611;2012-02-01 00:00:00;Marsden;Espagne;H;37;Yes
15799924;2019-06-01 00:00:00;Sanchez;Espagne;H;43;No
15788131;2014-04-01 00:00:00;Atkins;France;H;47;No
15684358;2017-05-01 00:00:00;Kang;France;H;41;Yes
15607877;2012-05-01 00:00:00;Maclean;Espagne;H;26;Yes
15717879;2015-02-01 00:00:00;Chen;Espagne;F;79;Yes
15677324;2011-05-01 00:00:00;Botts;Allemagne;H;73;Yes
15625713;2013-01-01 00:00:00;Lindeman;Espagne;F;39;Yes
15749799;2018-03-01 00:00:00;Pisani;France;F;34;Yes
15772073;2010-05-01 00:00:00;Hodge;France;H;48;No
15677538;2013-02-01 00:00:00;Nwokike;France;H;38;Yes
15632263;2015-04-01 00:00:00;Pagnotto;Espagne;H;30;No
15651823;2014-05-01 00:00:00;Nkemjika;France;F;60;No
15758606;2016-03-01 00:00:00;Yamamoto;France;H;54;Yes
15759290;2011-02-01 00:00:00;Coleman;Espagne;H;29;No
15694321;2017-01-01 00:00:00;Su;France;F;28;No
15730076;2019-04-01 00:00:00;Osborne;France;H;45;No
15757829;2010-04-01 00:00:00;Timperley;Allemagne;F;40;No
15815259;2018-03-01 00:00:00;Fang;France;F;56;Yes
15625905;2020-01-01 00:00:00;Griffen;Espagne;H;41;No
15791991;2016-03-01 00:00:00;Udinesi;France;H;52;Yes
15719508;2013-04-01 00:00:00;Davis;Allemagne;H;49;Yes
15797246;2018-02-01 00:00:00;Terry;Allemagne;F;34;No
15769645;2017-02-01 00:00:00;Senior;France;F;35;Yes
15725811;2020-05-01 00:00:00;Lim;France;H;25;Yes
15626578;2011-01-01 00:00:00;Milne;France;H;26;Yes
15608246;2012-05-01 00:00:00;Wentcher;Allemagne;F;36;Yes
15665238;2012-05-01 00:00:00;Beneventi;Allemagne;H;36;No
15764237;2011-01-01 00:00:00;Manfrin;Espagne;H;33;No
15626385;2010-01-01 00:00:00;George;Espagne;F;33;Yes
15690695;2011-04-01 00:00:00;Flynn;France;F;33;Yes
15780654;2017-06-01 00:00:00;Sergeyev;Allemagne;F;33;Yes
15763107;2011-01-01 00:00:00;Little;France;F;30;Yes
15672481;2014-06-01 00:00:00;Ulyanov;France;H;37;No
15662571;2012-06-01 00:00:00;Maclean;France;H;35;No
15620204;2019-04-01 00:00:00;Walker;Allemagne;F;57;Yes
15750765;2020-02-01 00:00:00;Sanders;Espagne;H;71;Yes
15794875;2014-04-01 00:00:00;Hung;Espagne;H;35;Yes
15750684;2016-02-01 00:00:00;Jibunoh;France;F;42;No
15776348;2016-06-01 00:00:00;Rogers;Allemagne;H;20;No
15765812;2019-01-01 00:00:00;Trevisani;Espagne;H;48;Yes
15629551;2011-05-01 00:00:00;Cattaneo;Allemagne;F;44;Yes
15632859;2013-01-01 00:00:00;Chukwudi;France;H;36;Yes
15795151;2017-03-01 00:00:00;Hartzler;France;F;38;No
15613172;2015-04-01 00:00:00;Sun;Allemagne;H;27;No
15753837;2016-01-01 00:00:00;Young;Espagne;H;38;Yes
15691874;2011-02-01 00:00:00;Kazakova;France;F;34;No
15742358;2012-06-01 00:00:00;Humphreys;Allemagne;H;32;Yes
15655658;2018-06-01 00:00:00;Bulgakov;France;F;48;Yes
15636982;2013-02-01 00:00:00;Weller;Allemagne;F;43;Yes
15716000;2018-01-01 00:00:00;Hs?eh;Espagne;H;48;Yes
15647898;2015-02-01 00:00:00;Russell;Espagne;F;50;No
15733447;2019-03-01 00:00:00;Gay;France;F;51;Yes
15797919;2018-02-01 00:00:00;Ting;Espagne;H;37;No
15750447;2010-05-01 00:00:00;Ozoemena;France;F;60;No
15697597;2019-02-01 00:00:00;Chiemenam;France;H;104;Yes
15586029;2018-04-01 00:00:00;Davis;Allemagne;H;34;No
15623521;2011-02-01 00:00:00;Sozonov;Espagne;H;43;No
15721937;2020-02-01 00:00:00;Romilly;France;H;38;Yes
15706810;2019-01-01 00:00:00;Zuyeva;Allemagne;F;110;Yes
15565779;2014-01-01 00:00:00;Kent;Allemagne;F;30;No
15675794;2011-05-01 00:00:00;Hsing;Allemagne;H;47;No
15691910;2016-05-01 00:00:00;Lu;Espagne;H;30;No
15704466;2013-05-01 00:00:00;Udokamma;France;F;34;No
15772896;2014-03-01 00:00:00;Dumetochukwu;Allemagne;H;42;No
15756894;2019-05-01 00:00:00;Onwuka;France;H;29;Yes
15641170;2016-01-01 00:00:00;Liang;Espagne;H;36;No
15571958;2017-01-01 00:00:00;McIntosh;Espagne;H;40;No
15686461;2013-01-01 00:00:00;Sarratt;France;F;56;Yes
15635905;2014-06-01 00:00:00;Moran;Espagne;F;32;Yes
15721715;2011-04-01 00:00:00;Fane;France;F;40;Yes
15649033;2013-03-01 00:00:00;Echezonachukwu;Allemagne;F;55;No
15733387;2014-01-01 00:00:00;Pham;Espagne;F;53;Yes
15767954;2017-06-01 00:00:00;Osborne;Allemagne;F;28;Yes
15615219;2015-06-01 00:00:00;Obielumani;France;H;59;Yes
15781589;2012-06-01 00:00:00;Carpenter;Espagne;H;52;Yes
15592326;2012-04-01 00:00:00;Baker;France;H;36;Yes
15762228;2014-01-01 00:00:00;Barnes;Espagne;H;35;No
15769356;2017-06-01 00:00:00;Stevenson;Allemagne;F;23;Yes
15618245;2019-02-01 00:00:00;Chukwumaobim;Allemagne;H;31;No
15633922;2016-04-01 00:00:00;Gray;France;H;30;Yes
15632848;2019-02-01 00:00:00;Ferrari;France;F;36;No
15594391;2018-05-01 00:00:00;Samaniego;France;F;68;No
15692929;2010-04-01 00:00:00;Ikechukwu;Allemagne;F;42;Yes
15637324;2013-05-01 00:00:00;Kay;France;F;28;Yes
15807563;2015-03-01 00:00:00;Ch'iu;France;F;52;No
15793331;2015-03-01 00:00:00;Blair;France;H;32;No
15770974;2012-03-01 00:00:00;Nwabugwu;Allemagne;F;37;No
15602497;2014-01-01 00:00:00;Honore;Espagne;H;39;Yes
15748532;2010-01-01 00:00:00;Dale;Espagne;H;42;Yes
15600688;2015-03-01 00:00:00;Liston;France;F;39;No
15804797;2017-05-01 00:00:00;Gilleland;France;F;54;Yes
15690829;2017-06-01 00:00:00;Sandefur;Allemagne;H;49;No
15712176;2012-03-01 00:00:00;Burke;France;H;31;Yes
15714006;2018-05-01 00:00:00;Gardener;France;F;35;Yes
15690188;2013-01-01 00:00:00;Maclean;France;H;33;Yes
15812351;2018-05-01 00:00:00;Beluchi;Espagne;F;27;No
15680920;2013-05-01 00:00:00;Marchesi;France;H;46;No
15665374;2015-06-01 00:00:00;Dumolo;Espagne;F;31;No
15768359;2016-03-01 00:00:00;Akhtar;France;H;36;No
15812594;2013-03-01 00:00:00;Ross;France;H;34;No
15642725;2010-03-01 00:00:00;Madison;France;H;32;Yes
15582325;2018-04-01 00:00:00;Jennings;France;H;52;No
15645569;2013-01-01 00:00:00;Mai;Espagne;F;26;Yes
15579808;2012-05-01 00:00:00;Kramer;Allemagne;F;39;Yes
15669606;2015-04-01 00:00:00;Chu;France;H;33;No
15618765;2020-04-01 00:00:00;Ponomaryov;Allemagne;F;42;Yes
15619626;2017-01-01 00:00:00;Wade;France;H;24;Yes
15696588;2017-01-01 00:00:00;Lung;France;F;36;Yes
15682489;2011-03-01 00:00:00;Crumbley;France;H;27;No
15662294;2010-02-01 00:00:00;Bennett;France;H;33;Yes
15619087;2019-06-01 00:00:00;Taylor;France;H;53;Yes
15658987;2016-06-01 00:00:00;Kane;France;F;46;Yes
15705050;2011-02-01 00:00:00;Linger;France;H;30;Yes
15614687;2016-01-01 00:00:00;Tien;Allemagne;F;44;Yes
15612092;2012-05-01 00:00:00;Palmer;Allemagne;H;32;No
15595047;2013-04-01 00:00:00;Murray;France;H;41;No
15662908;2013-05-01 00:00:00;Davidson;Allemagne;H;38;Yes
15656726;2015-05-01 00:00:00;Ch'ien;France;H;32;Yes
15592994;2020-01-01 00:00:00;Zikoranachidimma;France;F;65;Yes
15683183;2014-06-01 00:00:00;Volkova;Allemagne;F;45;No
15627203;2010-01-01 00:00:00;Hsu;Espagne;H;54;Yes
15745804;2013-01-01 00:00:00;Law;France;H;25;Yes
15799815;2016-05-01 00:00:00;Bobrov;Allemagne;F;23;Yes
15645136;2019-01-01 00:00:00;O'Donnell;Espagne;H;108;No
15653404;2011-05-01 00:00:00;Aliyev;Espagne;F;24;Yes
15629519;2019-02-01 00:00:00;Yen;France;F;37;Yes
15605737;2015-03-01 00:00:00;George;France;H;36;No
15793723;2011-04-01 00:00:00;Ch'iu;Allemagne;H;32;No
15617603;2015-05-01 00:00:00;Mackay;Allemagne;H;30;Yes
15578809;2019-05-01 00:00:00;Hao;Allemagne;H;40;No
15810864;2018-03-01 00:00:00;Williamson;France;F;82;Yes
15615352;2016-05-01 00:00:00;Ebelechukwu;France;H;31;Yes
15623210;2012-04-01 00:00:00;Smith;Allemagne;F;55;No
15788126;2014-03-01 00:00:00;Evans;Espagne;F;38;Yes
15704954;2020-01-01 00:00:00;Suffolk;France;H;37;Yes
15656062;2013-04-01 00:00:00;Azikiwe;France;F;33;No
15757425;2019-01-01 00:00:00;Fleming;France;F;38;Yes
15748691;2019-01-01 00:00:00;Lung;Espagne;F;30;Yes
15758726;2020-03-01 00:00:00;Chiemeka;France;F;24;Yes
15700460;2016-01-01 00:00:00;Allnutt;France;F;55;Yes
15728773;2013-05-01 00:00:00;Hsieh;France;F;47;Yes
15597467;2012-01-01 00:00:00;Duncan;France;F;149;Yes
15688498;2018-03-01 00:00:00;Chu;Allemagne;F;21;No
15733661;2012-05-01 00:00:00;Illingworth;Espagne;F;27;No
15757821;2019-06-01 00:00:00;Burgess;Espagne;H;18;No
15779738;2019-06-01 00:00:00;Buccho;France;H;24;Yes
15581252;2013-04-01 00:00:00;Dolgorukova;Espagne;F;29;No
15810891;2018-06-01 00:00:00;Lorenzo;France;H;34;Yes
15598883;2018-04-01 00:00:00;King;Espagne;F;37;Yes
15633194;2010-06-01 00:00:00;Osborne;France;F;41;Yes
15733491;2012-03-01 00:00:00;McGregor;Allemagne;F;40;No
15767871;2013-01-01 00:00:00;H?;Espagne;H;48;Yes
15803947;2014-02-01 00:00:00;Teng;Allemagne;F;30;No
15737605;2019-03-01 00:00:00;Morris;Espagne;F;45;Yes
15589320;2012-03-01 00:00:00;Sagese;Espagne;H;34;Yes
15594305;2019-02-01 00:00:00;Rizzo;France;F;32;No
15627439;2010-06-01 00:00:00;Pickering;Espagne;F;36;Yes
15703763;2013-01-01 00:00:00;Sanderson;France;H;44;Yes
15775124;2012-06-01 00:00:00;Watterston;Espagne;H;37;Yes
15627360;2011-04-01 00:00:00;Fuller;France;H;42;No
15806956;2019-04-01 00:00:00;Iqbal;Espagne;H;30;No
15741554;2018-06-01 00:00:00;Streeter;Espagne;H;31;Yes
15802758;2016-05-01 00:00:00;Chinwendu;Allemagne;F;23;No
15613945;2015-01-01 00:00:00;Andrews;France;F;26;No
15694288;2017-01-01 00:00:00;Cawthorne;Espagne;H;28;No
15646566;2011-03-01 00:00:00;Bell;France;F;58;Yes
15748673;2011-02-01 00:00:00;Nepean;France;F;37;No
15618182;2018-01-01 00:00:00;Ndubueze;France;F;38;No
15667751;2019-03-01 00:00:00;Herrera;Espagne;F;36;No
15810829;2013-02-01 00:00:00;Macfarlan;France;H;48;No
15811036;2013-04-01 00:00:00;Ferri;France;H;46;Yes
15700696;2011-02-01 00:00:00;Kang;Espagne;H;31;Yes
15723818;2016-05-01 00:00:00;Carpenter;France;F;37;No
15646764;2017-03-01 00:00:00;Lorenzo;Allemagne;F;58;No
15616745;2018-05-01 00:00:00;Hs?;Espagne;H;35;Yes
15645355;2017-01-01 00:00:00;Macleod;Allemagne;H;34;Yes
15786153;2011-06-01 00:00:00;McKenzie;Allemagne;H;47;No
15695819;2015-06-01 00:00:00;Bidwill;Allemagne;H;43;No
15769917;2019-06-01 00:00:00;Onyekachi;Allemagne;F;34;Yes
15636023;2010-01-01 00:00:00;O'Donnell;France;F;40;Yes
15699450;2013-03-01 00:00:00;Li;France;H;126;Yes
15672894;2012-06-01 00:00:00;McCawley;France;F;36;No
15641298;2011-04-01 00:00:00;Corones;Allemagne;H;42;No
15679760;2019-06-01 00:00:00;Slattery;France;H;46;No
15712543;2013-05-01 00:00:00;Chinweike;Allemagne;H;39;Yes
15645572;2014-01-01 00:00:00;Calabresi;France;F;40;No
15568360;2016-04-01 00:00:00;Rolon;Espagne;F;41;Yes
15713854;2014-04-01 00:00:00;Cremonesi;France;F;115;No
15612771;2016-05-01 00:00:00;Bell;France;H;35;Yes
15638988;2014-01-01 00:00:00;Fu;France;H;54;Yes
15608114;2013-05-01 00:00:00;Manfrin;Espagne;H;62;Yes
15705034;2019-02-01 00:00:00;Peng;Espagne;H;40;Yes
15779627;2020-02-01 00:00:00;Maclean;Allemagne;H;31;Yes
15705707;2012-06-01 00:00:00;Bennelong;Espagne;F;107;No
15638751;2015-04-01 00:00:00;Ashton;Espagne;F;41;No
15725835;2017-04-01 00:00:00;West;Allemagne;F;32;Yes
15707189;2019-04-01 00:00:00;Marshall;Allemagne;F;36;Yes
15777459;2016-05-01 00:00:00;Gordon;Espagne;F;32;Yes
15653776;2019-04-01 00:00:00;Salier;Allemagne;F;57;No
15635143;2018-06-01 00:00:00;Fennescey;France;H;42;Yes
15600991;2014-01-01 00:00:00;Artemieva;Allemagne;H;31;Yes
15618695;2017-01-01 00:00:00;Ts'ui;Espagne;F;22;Yes
15706131;2011-03-01 00:00:00;Logan;Espagne;F;37;No
15574554;2012-04-01 00:00:00;Pugh;Allemagne;H;66;Yes
15573851;2019-06-01 00:00:00;Macrossan;France;F;38;No
15702912;2018-06-01 00:00:00;Ch'en;Espagne;F;35;No
15795747;2013-06-01 00:00:00;Sheppard;Espagne;F;39;Yes
15575391;2017-06-01 00:00:00;Claypool;France;F;37;Yes
15668504;2018-02-01 00:00:00;Lucchesi;France;H;36;Yes
15741197;2012-01-01 00:00:00;Calzada;Espagne;H;22;No
15636238;2019-01-01 00:00:00;Graham;France;H;40;Yes
15714920;2013-06-01 00:00:00;Balashov;Allemagne;H;44;Yes
15683403;2013-02-01 00:00:00;Lombardi;Espagne;H;52;Yes
15764343;2012-03-01 00:00:00;T'ien;Espagne;F;46;No
15737404;2019-02-01 00:00:00;Kesteven;France;H;31;Yes
15729599;2013-03-01 00:00:00;Lorenzo;Espagne;H;33;Yes
15642002;2014-01-01 00:00:00;Hayward;France;F;35;No
15693376;2020-06-01 00:00:00;Baryshnikov;Espagne;H;43;Yes
15795564;2015-06-01 00:00:00;Moretti;Allemagne;H;31;Yes
15727291;2019-02-01 00:00:00;McKay;France;F;40;No
15565796;2010-02-01 00:00:00;Docherty;Allemagne;H;48;No
15624188;2014-05-01 00:00:00;Chiu;France;F;33;Yes
15758449;2012-05-01 00:00:00;Angelo;France;F;39;Yes
15794323;2012-01-01 00:00:00;Buckley;France;H;32;No
15735687;2018-04-01 00:00:00;Chinweuba;Espagne;H;37;No
15626135;2019-01-01 00:00:00;Combes;France;H;34;No
15781689;2015-01-01 00:00:00;Macadam;Espagne;H;35;No
15690492;2014-01-01 00:00:00;Palermo;France;H;119;No
15718588;2011-03-01 00:00:00;Meng;France;F;37;No
15786389;2010-03-01 00:00:00;Chuang;Espagne;F;41;Yes
15738088;2010-05-01 00:00:00;Parkin;Espagne;H;63;No
15657637;2017-02-01 00:00:00;Ts'ui;Espagne;F;36;No
15633930;2014-03-01 00:00:00;Yobachukwu;Espagne;F;56;No
15659937;2013-06-01 00:00:00;Otutodilinna;France;F;40;Yes
15782311;2011-03-01 00:00:00;Feng;France;H;28;Yes
15733444;2011-06-01 00:00:00;Phillips;France;F;29;No
15731463;2010-06-01 00:00:00;Gboliwe;Allemagne;H;43;Yes
15726557;2013-02-01 00:00:00;Lai;France;F;42;No
15792627;2015-01-01 00:00:00;Reid;Espagne;F;33;Yes
15641575;2018-02-01 00:00:00;Anenechukwu;France;H;37;No
15585388;2011-05-01 00:00:00;Sherman;Allemagne;H;31;Yes
15572706;2015-02-01 00:00:00;Smith;France;H;37;No
15615050;2011-04-01 00:00:00;Savage;Allemagne;H;47;Yes
15589221;2019-01-01 00:00:00;Kennedy;Allemagne;H;30;Yes
15627185;2014-06-01 00:00:00;Terry;Allemagne;H;29;No
15815443;2010-03-01 00:00:00;Lo;Espagne;F;46;No
15625445;2012-03-01 00:00:00;Parkin;France;F;36;Yes
15780746;2016-04-01 00:00:00;Tyndall;France;H;61;Yes
15619801;2019-03-01 00:00:00;Batty;France;F;33;Yes
15699507;2013-02-01 00:00:00;Messersmith;France;F;25;Yes
15569867;2012-04-01 00:00:00;Chinweuba;France;F;29;No
15706815;2018-03-01 00:00:00;Samoylova;Allemagne;H;37;Yes
15622442;2015-05-01 00:00:00;Mazzi;France;H;29;No
15756272;2011-04-01 00:00:00;James;Allemagne;F;35;No
15628219;2017-05-01 00:00:00;Benson;Allemagne;F;37;Yes
15700813;2015-01-01 00:00:00;Igwebuike;Allemagne;F;25;No
15808971;2011-02-01 00:00:00;Lajoie;Espagne;F;57;Yes
15675963;2011-04-01 00:00:00;Padovano;France;F;57;Yes
15588186;2013-01-01 00:00:00;Polyakov;Espagne;H;45;No
15587584;2016-02-01 00:00:00;Nebeuwa;Espagne;H;31;Yes
15635116;2018-02-01 00:00:00;Burgos;Espagne;H;60;No
15624595;2015-03-01 00:00:00;Chiang;Espagne;F;35;Yes
15605286;2016-04-01 00:00:00;Moyes;France;H;55;Yes
15746258;2013-04-01 00:00:00;Wright;France;H;29;Yes
15723717;2019-03-01 00:00:00;Heath;Allemagne;H;41;No
15745623;2016-05-01 00:00:00;Worsnop;France;H;32;No
15571081;2013-05-01 00:00:00;Hansen;France;F;41;Yes
15807555;2018-06-01 00:00:00;Chung;France;H;45;No
15783883;2019-03-01 00:00:00;Onwuka;Allemagne;F;38;No
15707132;2015-06-01 00:00:00;Yudin;France;H;33;Yes
15697311;2015-01-01 00:00:00;Nebechukwu;Espagne;H;56;Yes
15645511;2018-02-01 00:00:00;Chukwudi;Espagne;H;43;Yes
15625904;2011-03-01 00:00:00;Wang;France;H;26;No
15755642;2015-05-01 00:00:00;Bulgakov;France;H;34;Yes
15794360;2015-06-01 00:00:00;Hao;Allemagne;F;70;No
15751084;2012-05-01 00:00:00;Mancini;France;F;29;Yes
15791174;2019-02-01 00:00:00;Leibius;Espagne;H;67;Yes
15755978;2010-04-01 00:00:00;Tseng;France;H;31;No
15797197;2014-03-01 00:00:00;Macleod;Espagne;H;29;No
15667932;2010-01-01 00:00:00;Bellucci;Espagne;F;43;Yes
15815043;2012-05-01 00:00:00;McMillan;Espagne;H;49;No
15725639;2011-02-01 00:00:00;Ignatyev;France;F;63;Yes
15735203;2019-01-01 00:00:00;Seleznyov;Allemagne;F;32;Yes
15634501;2019-05-01 00:00:00;Wei;France;H;60;Yes
15643024;2016-03-01 00:00:00;Huang;Allemagne;H;35;Yes
15796218;2019-03-01 00:00:00;Wei;Allemagne;H;29;Yes
15737556;2013-06-01 00:00:00;Vasilyev;France;H;43;Yes
15765297;2020-04-01 00:00:00;Yao;Espagne;H;41;Yes
15659366;2019-02-01 00:00:00;Shih;France;H;43;No
15793825;2016-05-01 00:00:00;Ikechukwu;France;H;39;No
15642160;2015-04-01 00:00:00;Milanesi;France;H;38;No
15766908;2017-03-01 00:00:00;Trevisani;Allemagne;H;32;No
15670266;2016-05-01 00:00:00;Shih;France;F;28;Yes
15712930;2019-01-01 00:00:00;Duncan;France;H;42;No
15614778;2014-04-01 00:00:00;Robertson;France;H;31;No
15580914;2020-03-01 00:00:00;Okechukwu;Espagne;H;48;Yes
15595010;2011-05-01 00:00:00;Huang;Espagne;F;39;No
15602405;2011-06-01 00:00:00;Ryrie;Allemagne;F;38;No
15801934;2012-01-01 00:00:00;Su;France;H;66;Yes
15647546;2012-05-01 00:00:00;Carvosso;Allemagne;F;40;Yes
15646720;2013-06-01 00:00:00;Tsui;Espagne;F;55;No
15720508;2017-06-01 00:00:00;Hsing;France;H;31;No
15736399;2010-04-01 00:00:00;Korovin;Espagne;H;42;No
15730360;2016-01-01 00:00:00;Mackenzie;France;H;30;Yes
15582404;2015-03-01 00:00:00;Miller;Espagne;F;26;No
15671014;2012-04-01 00:00:00;Zhdanova;Espagne;F;72;Yes
15798348;2014-02-01 00:00:00;Chukwuebuka;Espagne;F;50;Yes
15622750;2019-03-01 00:00:00;Chu;Allemagne;F;21;No
15688973;2015-04-01 00:00:00;Vinogradova;Espagne;F;39;Yes
15806318;2018-04-01 00:00:00;Wright;Allemagne;F;48;No
15589401;2016-02-01 00:00:00;Allen;France;F;30;No
15800554;2019-05-01 00:00:00;Perry;France;F;81;Yes
15650889;2010-01-01 00:00:00;Golubev;Allemagne;F;30;No
15614187;2017-03-01 00:00:00;Pottinger;Allemagne;F;39;Yes
15769783;2012-04-01 00:00:00;Allan;Espagne;H;37;Yes
15637599;2016-05-01 00:00:00;Cremonesi;Allemagne;F;44;No
15728838;2019-04-01 00:00:00;Leach;France;H;45;No
15763256;2012-03-01 00:00:00;Sheppard;Allemagne;F;64;No
15751531;2012-02-01 00:00:00;Shaw;Espagne;H;41;Yes
15814816;2016-06-01 00:00:00;Kambinachi;France;H;40;No
15570141;2017-05-01 00:00:00;P'eng;France;F;34;No
15642710;2013-06-01 00:00:00;Napolitani;France;H;26;No
15644896;2017-03-01 00:00:00;Thompson;Allemagne;H;32;Yes
15639368;2020-03-01 00:00:00;Pipes;France;H;25;No
15596761;2011-03-01 00:00:00;Hawdon;Allemagne;H;60;No
15570414;2016-04-01 00:00:00;Chizoba;Espagne;H;41;No
15648362;2017-03-01 00:00:00;Kennedy;Allemagne;H;45;No
15734609;2018-03-01 00:00:00;Skinner;France;F;37;Yes
15810390;2019-03-01 00:00:00;Amadi;France;F;41;Yes
15696175;2013-05-01 00:00:00;Echezonachukwu;Allemagne;H;35;Yes
15677382;2019-05-01 00:00:00;Miller;Espagne;F;69;Yes
15688637;2016-06-01 00:00:00;Witt;France;F;27;Yes
15603683;2017-06-01 00:00:00;Ofodile;Espagne;F;23;No
15776947;2012-05-01 00:00:00;Ugorji;Espagne;H;43;No
15707007;2012-05-01 00:00:00;Onio;France;F;39;No
15581733;2016-03-01 00:00:00;Bates;France;F;28;No
15579207;2017-05-01 00:00:00;Watkins;France;H;37;No
15710456;2018-03-01 00:00:00;Balmain;France;F;27;No
15755178;2019-02-01 00:00:00;Ramos;France;H;50;Yes
15773447;2012-01-01 00:00:00;Fomin;Espagne;H;30;No
15648967;2019-04-01 00:00:00;Ch'en;Allemagne;F;64;No
15658240;2011-03-01 00:00:00;Parry;France;F;44;No
15710743;2020-04-01 00:00:00;Onwuamaeze;France;H;47;Yes
15777045;2017-01-01 00:00:00;Price;Espagne;F;44;No
15662021;2018-06-01 00:00:00;Lucciano;Espagne;F;42;No
15677307;2014-04-01 00:00:00;Lo;Allemagne;F;40;No
15764253;2014-06-01 00:00:00;Ramsey;France;H;32;No
15729908;2010-01-01 00:00:00;Allan;France;F;36;No
15662098;2017-04-01 00:00:00;Palmer;Espagne;H;41;No
15638989;2015-04-01 00:00:00;Lettiere;France;F;25;No
15600258;2018-02-01 00:00:00;Chesnokova;France;H;43;Yes
15636935;2019-02-01 00:00:00;Rischbieth;France;F;29;Yes
15642291;2012-01-01 00:00:00;Fontaine;France;H;23;Yes
15611848;2017-04-01 00:00:00;Kwemtochukwu;Allemagne;H;32;Yes
15768887;2015-01-01 00:00:00;Hsing;Espagne;H;26;Yes
15599433;2012-02-01 00:00:00;Fanucci;Allemagne;H;35;Yes
15693233;2014-05-01 00:00:00;De Neeve;Allemagne;H;38;Yes
15807008;2014-02-01 00:00:00;McGregor;Allemagne;F;35;No
15682356;2013-05-01 00:00:00;Veltri;France;F;37;No
15709741;2016-05-01 00:00:00;Hussain;France;H;28;No
15644356;2010-06-01 00:00:00;Prokhorova;Espagne;F;47;No
15748625;2014-03-01 00:00:00;Napolitano;France;H;57;Yes
15699839;2018-03-01 00:00:00;Hall;France;H;36;Yes
15693904;2016-04-01 00:00:00;Chiang;Allemagne;F;30;Yes
15617982;2017-04-01 00:00:00;Pirozzi;Espagne;F;42;No
15716236;2010-02-01 00:00:00;Milani;France;H;35;No
15741092;2010-02-01 00:00:00;Ingram;Espagne;H;34;No
15670103;2015-05-01 00:00:00;Dickinson;France;F;38;Yes
15752626;2013-06-01 00:00:00;Genovese;France;H;32;Yes
15788151;2019-04-01 00:00:00;Moore;Espagne;H;32;Yes
15753719;2011-01-01 00:00:00;Rickards;Allemagne;F;30;No
15658449;2011-04-01 00:00:00;Chizoba;France;H;45;Yes
15786454;2017-04-01 00:00:00;Moore;Espagne;H;55;Yes
15739847;2015-03-01 00:00:00;Sadlier;Allemagne;H;38;No
15744105;2017-06-01 00:00:00;Kodilinyechukwu;France;F;28;Yes
15736413;2019-02-01 00:00:00;Hall;France;H;29;Yes
15797194;2010-01-01 00:00:00;T'ao;France;H;39;No
15775880;2011-02-01 00:00:00;McElyea;France;F;30;Yes
15727467;2017-03-01 00:00:00;Mellor;France;F;27;No
15603035;2017-02-01 00:00:00;Vincent;France;H;34;Yes
15646632;2011-04-01 00:00:00;Reid;France;H;38;No
15751177;2018-06-01 00:00:00;Milne;Allemagne;F;44;No
15651075;2017-05-01 00:00:00;Ibrahimova;Allemagne;H;35;Yes
15605279;2011-04-01 00:00:00;Francis;France;H;50;Yes
15720371;2017-03-01 00:00:00;McLean;France;F;51;No
15643439;2010-05-01 00:00:00;Ferguson;France;H;47;Yes
15719265;2011-02-01 00:00:00;Feng;France;H;46;No
15790599;2015-04-01 00:00:00;Yin;Allemagne;F;39;Yes
15808473;2019-06-01 00:00:00;Ringrose;France;H;72;Yes
15707637;2019-05-01 00:00:00;Zikoranachukwudimma;France;F;56;No
15759274;2010-04-01 00:00:00;Micklem;France;F;32;Yes
15667392;2014-04-01 00:00:00;L?;Espagne;F;38;Yes
15623944;2016-06-01 00:00:00;T'ien;Espagne;F;66;No
15797710;2016-06-01 00:00:00;Saunders;Allemagne;H;29;Yes
15780805;2018-06-01 00:00:00;Lu;France;F;35;No
15758116;2015-02-01 00:00:00;Rossi;France;H;53;No
15621435;2019-04-01 00:00:00;Davies;France;F;39;No
15579781;2010-05-01 00:00:00;Buccho;Allemagne;H;31;No
15813444;2014-05-01 00:00:00;McIntosh;Espagne;F;34;No
15701081;2018-05-01 00:00:00;Jarvis;France;H;36;Yes
15662574;2019-01-01 00:00:00;Brady;Espagne;H;37;No
15580579;2019-01-01 00:00:00;Trevisani;France;F;40;Yes
15665168;2017-03-01 00:00:00;Calabrese;Allemagne;F;44;Yes
15748116;2018-01-01 00:00:00;Zetticci;France;F;29;Yes
15787322;2014-06-01 00:00:00;Yeh;France;F;41;Yes
15721189;2013-04-01 00:00:00;Kung;France;F;66;Yes
